228,-1,-1,-1
229,9,5,8
230,-1,-1,-1
231,-1,-1,-1
232,0,5,10
233,0,5,10
234,0,5,12
235,0,5,12
236,-1,-1,-1
237,-1,-1,-1
238,-1,-1,-1
239,-1,-1,-1
240,9,5,8
241,0,5,10
242,9,5,8
243,0,5,10
244,0,5,10
245,-1,-1,-1
246,-1,-1,-1
247,9,5,8
248,-1,-1,-1
249,-1,-1,-1
250,9,5,8
251,-1,-1,-1
252,-1,-1,-1
253,-1,-1,-1
254,0,5,9
255,0,6,12
256,0,12,6
257,0,12,6
258,-1,-1,-1
259,-1,-1,-1
260,0,5,2
261,0,5,2
262,0,5,12
263,0,5,2
264,-1,-1,-1
265,-1,-1,-1
266,0,5,12
267,0,7,5
268,0,7,5
269,0,7,5
270,2,6,10
271,-1,-1,-1
272,9,5,8
273,9,5,8
274,0,5,12
275,0,5,10
276,0,5,10
277,-1,-1,-1
278,-1,-1,-1
279,-1,-1,-1
280,-1,-1,-1
281,-1,-1,-1
282,-1,-1,-1
283,-1,-1,-1
284,-1,-1,-1
285,-1,-1,-1
286,-1,-1,-1
287,-1,-1,-1
288,0,7,5
289,0,5,12
290,0,5,12
291,0,5,12
292,-1,-1,-1
293,-1,-1,-1
294,9,5,8
295,0,5,10
296,0,5,10
297,9,5,8
298,9,5,8
299,-1,-1,-1
300,-1,-1,-1
301,-1,-1,-1
302,-1,-1,-1
303,0,12,5
304,-1,-1,-1
305,0,5,12
306,0,5,10
307,-1,-1,-1
308,9,5,2
309,0,5,12
310,0,7,5
311,0,5,10
312,0,7,5
313,-1,-1,-1
314,0,7,5
315,0,12,5
316,0,7,5
317,0,7,5
318,2,11,10
319,-1,-1,-1
320,-1,-1,-1
321,0,5,12
322,0,7,5
323,0,7,5
324,0,5,10
325,9,5,2
326,-1,-1,-1
327,-1,-1,-1
328,-1,-1,-1
329,-1,-1,-1
330,-1,-1,-1
331,0,5,12
332,0,5,10
333,0,5,12
334,0,12,5
335,9,5,8
336,-1,-1,-1
337,-1,-1,-1
338,-1,-1,-1
339,-1,-1,-1
340,9,8,5
341,0,5,12
342,0,5,12
343,0,5,12
344,0,5,12
345,-1,-1,-1
346,9,8,4
347,-1,-1,-1
348,-1,-1,-1
349,-1,-1,-1
350,-1,-1,-1
351,2,6,10
352,-1,-1,-1
353,-1,-1,-1
354,-1,-1,-1
355,9,5,2
356,0,5,12
357,0,7,5
358,0,7,5
359,0,7,5
360,-1,-1,-1
361,-1,-1,-1
362,-1,-1,-1
363,-1,-1,-1
364,-1,-1,-1
365,-1,-1,-1
366,0,7,5
367,0,7,5
368,0,7,5
369,0,7,5
370,2,6,5
371,9,5,8
372,-1,-1,-1
373,0,10,5
374,0,10,5
375,0,5,12
376,0,10,5
377,-1,-1,-1
378,-1,-1,-1
379,-1,-1,-1
380,2,10,8
381,-1,-1,-1
382,9,5,8
383,0,5,10
384,0,5,10
385,0,5,10
386,0,5,10
387,-1,-1,-1
388,-1,-1,-1
389,9,5,8
390,9,5,8
391,0,5,10
392,9,5,8
393,0,5,10
394,-1,-1,-1
395,-1,-1,-1
396,9,5,8
397,-1,-1,-1
398,-1,-1,-1
399,-1,-1,-1
400,-1,-1,-1
401,0,5,10
402,0,5,12
403,0,7,5
404,0,7,5
405,9,5,8
406,-1,-1,-1
407,9,5,8
408,-1,-1,-1
409,-1,-1,-1
410,9,5,8
411,9,5,8
412,9,5,8
413,0,5,9
414,9,5,8
415,-1,-1,-1
416,9,5,8
417,5,9,8
418,9,5,8
419,-1,-1,-1
420,-1,-1,-1
421,-1,-1,-1
422,0,5,10
423,0,5,12
424,0,5,12
425,0,12,5
426,-1,-1,-1
427,-1,-1,-1
428,-1,-1,-1
429,-1,-1,-1
430,-1,-1,-1
431,9,5,8
432,2,6,10
433,-1,-1,-1
434,-1,-1,-1
435,-1,-1,-1
436,-1,-1,-1
437,-1,-1,-1
438,-1,-1,-1
439,9,5,8
440,-1,-1,-1
441,9,5,8
442,-1,-1,-1
443,-1,-1,-1
444,-1,-1,-1
445,-1,-1,-1
446,0,12,5
447,0,7,5
448,0,7,5
449,0,7,5
450,-1,-1,-1
451,-1,-1,-1
452,0,5,12
453,0,7,5
454,0,5,12
455,0,5,12
456,9,5,8
457,9,5,8
458,9,5,8
459,9,5,8
460,9,5,8
461,-1,-1,-1
462,-1,-1,-1
463,-1,-1,-1
464,-1,-1,-1
465,-1,-1,-1
466,-1,-1,-1
467,-1,-1,-1
468,-1,-1,-1
469,-1,-1,-1
470,2,11,10
471,9,8,5
472,-1,-1,-1
473,9,5,8
474,-1,-1,-1
475,9,5,8
476,0,5,10
477,0,5,10
478,9,5,8
479,0,5,10
480,-1,-1,-1
481,0,7,5
482,0,7,5
483,0,7,5
484,0,7,5
485,-1,-1,-1
486,-1,-1,-1
487,-1,-1,-1
488,-1,-1,-1
489,-1,-1,-1
490,-1,-1,-1
491,-1,-1,-1
492,-1,-1,-1
493,-1,-1,-1
494,-1,-1,-1
495,0,12,5
496,0,7,5
497,0,7,5
498,0,7,5
499,-1,-1,-1
500,9,5,8
501,-1,-1,-1
502,-1,-1,-1
503,-1,-1,-1
504,0,5,12
505,0,7,5
506,0,5,12
507,0,5,12
508,-1,-1,-1
509,-1,-1,-1
510,-1,-1,-1
511,-1,-1,-1
512,-1,-1,-1
513,-1,-1,-1
514,9,5,8
515,-1,-1,-1
516,5,9,8
517,-1,-1,-1
518,-1,-1,-1
519,-1,-1,-1
520,-1,-1,-1
521,-1,-1,-1
522,-1,-1,-1
523,9,5,8
524,-1,-1,-1
525,9,5,8
526,9,5,8
527,9,5,8
528,9,5,8
529,9,5,8
530,-1,-1,-1
531,-1,-1,-1
532,2,11,10
533,-1,-1,-1
534,-1,-1,-1
535,-1,-1,-1
536,9,5,8
537,0,5,10
538,9,5,8
539,9,5,8
540,9,5,8
541,-1,-1,-1
542,9,5,8
543,2,6,10
544,-1,-1,-1
545,-1,-1,-1
546,-1,-1,-1
547,9,5,8
548,0,5,10
549,9,5,8
550,9,5,8
551,9,5,8
552,-1,-1,-1
553,9,8,12
554,-1,-1,-1
555,9,5,8
556,-1,-1,-1
557,-1,-1,-1
558,-1,-1,-1
559,-1,-1,-1
560,-1,-1,-1
561,-1,-1,-1
562,-1,-1,-1
563,9,5,8
564,0,5,10
565,9,5,8
566,9,5,8
567,9,5,8
568,-1,-1,-1
569,9,5,8
570,0,5,10
571,9,5,8
572,0,5,10
573,9,5,8
574,-1,-1,-1
575,9,5,8
576,11,2,1
577,9,5,8
578,-1,-1,-1
579,-1,-1,-1
580,0,7,5
581,0,7,5
582,0,7,5
583,0,7,5
584,-1,-1,-1
585,-1,-1,-1
586,-1,-1,-1
587,-1,-1,-1
588,-1,-1,-1
589,-1,-1,-1
590,-1,-1,-1
591,0,5,10
592,0,12,5
593,0,5,10
594,0,5,10
595,-1,-1,-1
596,-1,-1,-1
597,-1,-1,-1
598,-1,-1,-1
599,-1,-1,-1
600,-1,-1,-1
601,-1,-1,-1
602,2,6,10
603,-1,-1,-1
604,9,8,5
605,-1,-1,-1
606,-1,-1,-1
607,0,7,5
608,0,12,5
609,0,7,5
610,0,12,5
611,-1,-1,-1
612,-1,-1,-1
613,9,5,8
614,-1,-1,-1
615,-1,-1,-1
616,9,5,8
617,-1,-1,-1
618,-1,-1,-1
619,-1,-1,-1
620,9,5,8
621,0,5,10
622,0,5,12
623,0,5,12
624,0,5,12
625,-1,-1,-1
626,-1,-1,-1
627,-1,-1,-1
628,2,11,10
629,11,2,1
630,2,6,10
631,5,9,8
632,2,6,10
633,-1,-1,-1
634,0,7,5
635,0,7,5
636,0,7,5
637,0,7,5
638,-1,-1,-1
639,0,5,12
640,0,5,12
641,0,5,12
642,0,5,12
643,-1,-1,-1
644,-1,-1,-1
645,-1,-1,-1
646,-1,-1,-1
647,9,5,8
648,-1,-1,-1
649,9,5,8
650,9,5,8
651,9,5,8
652,9,5,8
653,9,5,8
654,9,5,8
655,2,11,10
656,9,5,8
657,-1,-1,-1
658,-1,-1,-1
659,9,5,8
660,-1,-1,-1
661,-1,-1,-1
662,-1,-1,-1
663,-1,-1,-1
664,-1,-1,-1
665,-1,-1,-1
666,0,12,9
667,0,5,12
668,0,7,5
669,0,5,10
670,-1,-1,-1
671,-1,-1,-1
672,-1,-1,-1
673,-1,-1,-1
674,-1,-1,-1
675,-1,-1,-1
676,-1,-1,-1
677,0,10,6
678,0,10,6
679,0,5,9
680,0,5,9
681,-1,-1,-1
682,-1,-1,-1
683,9,5,8
684,9,5,8
685,0,5,9
686,0,5,9
687,0,5,9
688,-1,-1,-1
689,-1,-1,-1
690,2,6,10
691,-1,-1,-1
692,-1,-1,-1
693,-1,-1,-1
694,9,12,8
695,-1,-1,-1
696,2,6,10
697,-1,-1,-1
698,-1,-1,-1
699,9,8,12
700,-1,-1,-1
701,-1,-1,-1
702,9,5,8
703,-1,-1,-1
704,-1,-1,-1
705,9,8,1
706,9,8,1
707,0,7,5
708,9,8,1
709,0,7,5
710,-1,-1,-1
711,0,5,10
712,0,7,5
713,0,7,5
714,0,7,5
715,9,5,8
716,0,5,10
717,0,5,12
718,0,5,10
719,0,12,5
720,-1,-1,-1
721,0,5,12
722,0,5,12
723,0,5,12
724,0,5,12
725,-1,-1,-1
726,0,7,12
727,0,7,5
728,0,7,5
729,0,7,5
730,-1,-1,-1
731,0,5,10
732,0,5,12
733,0,5,12
734,0,5,12
735,-1,-1,-1
736,0,5,12
737,0,11,6
738,0,7,5
739,0,5,10
740,-1,-1,-1
741,-1,-1,-1
742,0,5,12
743,0,5,12
744,0,5,12
745,0,5,12
746,-1,-1,-1
747,0,7,5
748,0,12,5
749,0,12,5
750,0,5,9
751,-1,-1,-1
752,-1,-1,-1
753,0,11,6
754,0,12,5
755,0,5,10
756,0,5,10
757,9,5,2
758,0,9,5
759,0,9,5
760,9,5,2
761,9,5,2
762,5,8,9
763,5,8,9
764,5,8,9
765,5,8,9
766,5,8,9
767,9,5,8
768,9,5,8
769,9,5,8
770,0,12,5
771,0,12,5
772,9,5,8
773,0,5,10
774,0,5,2
775,0,12,5
776,0,7,5
777,-1,-1,-1
778,0,7,5
779,0,7,5
780,0,5,10
781,0,5,2
782,-1,-1,-1
783,0,7,5
784,0,7,5
785,0,12,5
786,0,7,12
787,-1,-1,-1
788,0,12,5
789,0,7,5
790,0,7,5
791,0,7,5
792,-1,-1,-1
793,0,7,5
794,0,7,5
795,0,12,5
796,0,12,5
797,-1,-1,-1
798,0,7,5
799,0,7,5
800,0,7,5
801,0,7,5
802,-1,-1,-1
803,0,12,5
804,0,5,2
805,0,5,2
806,0,12,5
807,-1,-1,-1
808,0,7,5
809,0,12,5
810,0,7,5
811,0,7,5
812,9,5,8
813,0,5,12
814,0,7,5
815,0,7,5
816,0,7,5
817,-1,-1,-1
818,0,5,10
819,0,5,10
820,0,12,5
821,0,5,10
822,-1,-1,-1
823,0,7,5
824,0,12,9
825,0,7,5
826,0,5,10
827,-1,-1,-1
828,0,7,5
829,0,5,12
830,0,7,5
831,0,5,12
832,-1,-1,-1
833,-1,-1,-1
834,0,7,5
835,0,5,12
836,0,7,5
837,0,5,12
838,-1,-1,-1
839,0,5,12
840,0,5,12
841,0,7,5
842,0,5,12
843,5,8,9
844,5,8,9
845,5,8,9
846,5,8,9
847,5,8,9
848,9,5,2
849,9,5,2
850,0,5,12
851,0,7,5
852,0,7,5
853,-1,-1,-1
854,0,7,5
855,0,5,12
856,0,5,12
857,0,7,5
858,-1,-1,-1
859,0,5,10
860,0,12,5
861,0,7,5
862,0,7,5
863,9,5,8
864,0,7,5
865,0,7,5
866,0,7,5
867,0,7,5
868,9,5,2
869,9,2,10
870,9,5,2
871,0,5,10
872,0,7,5
873,-1,-1,-1
874,0,12,5
875,0,7,5
876,0,7,5
877,0,7,5
878,-1,-1,-1
879,0,7,5
880,0,7,5
881,0,7,5
882,0,7,5
883,-1,-1,-1
884,0,5,12
885,0,5,12
886,0,7,5
887,0,7,5
888,9,5,8
889,0,7,5
890,0,5,12
891,0,7,5
892,0,7,5
893,-1,-1,-1
894,0,5,10
895,0,5,10
896,0,12,9
897,0,12,9
898,-1,-1,-1
899,-1,-1,-1
900,0,12,5
901,0,5,12
902,2,8,6
903,0,12,5
904,2,12,9
905,2,9,12
906,2,12,9
907,2,12,9
908,2,12,9
909,-1,-1,-1
910,0,12,5
911,0,12,5
912,0,12,5
913,0,12,9
914,-1,-1,-1
915,0,5,10
916,0,5,12
917,0,7,5
918,0,12,5
919,-1,-1,-1
920,0,5,10
921,0,5,12
922,0,7,5
923,0,7,5
924,-1,-1,-1
925,0,7,5
926,0,7,5
927,0,7,5
928,0,12,5
929,-1,-1,-1
930,0,7,5
931,0,12,5
932,0,12,5
933,0,5,10
934,-1,-1,-1
935,0,12,5
936,0,12,5
937,0,12,5
938,0,12,5
939,-1,-1,-1
940,0,7,5
941,0,7,5
942,0,12,5
943,0,7,5
944,-1,-1,-1
945,-1,-1,-1
946,0,7,5
947,0,7,5
948,0,12,5
949,0,5,12
950,-1,-1,-1
951,0,7,5
952,0,5,10
953,0,12,5
954,0,5,12
955,-1,-1,-1
956,0,5,10
957,0,5,10
958,0,12,9
959,0,5,10
960,-1,-1,-1
961,0,5,12
962,0,7,5
963,0,7,5
964,0,7,5
965,-1,-1,-1
966,0,5,12
967,0,5,12
968,0,12,9
969,0,5,12
970,-1,-1,-1
971,-1,-1,-1
972,0,5,10
973,0,5,9
974,0,5,12
975,0,5,10
976,-1,-1,-1
977,0,7,5
978,0,5,10
979,0,5,12
980,0,7,5
981,-1,-1,-1
982,9,8,4
983,0,12,5
984,0,5,10
985,0,5,12
986,-1,-1,-1
987,0,12,5
988,0,7,5
989,0,7,5
990,0,7,5
991,9,5,8
992,0,5,10
993,0,5,10
994,0,5,12
995,0,5,10
996,-1,-1,-1
997,0,7,5
998,0,12,5
999,0,5,12
1000,0,5,10
1001,-1,-1,-1
1002,0,7,5
1003,0,7,5
1004,0,7,5
1005,0,12,5
1006,5,8,9
1007,5,8,9
1008,5,8,9
1009,5,8,9
1010,5,8,9
1011,9,5,8
1012,0,12,5
1013,0,7,5
1014,0,7,5
1015,0,5,12
1016,-1,-1,-1
1017,0,12,5
1018,9,8,4
1019,0,12,5
1020,9,8,4
1021,9,5,8
1022,0,7,5
1023,0,7,5
1024,0,7,5
1025,0,12,9
1026,9,5,8
1027,0,7,5
1028,0,5,12
1029,0,7,5
1030,0,7,5
1031,9,5,8
1032,0,7,5
1033,0,7,5
1034,0,7,5
1035,0,7,5
1036,-1,-1,-1
1037,0,12,5
1038,0,12,5
1039,0,7,5
1040,0,5,12
1041,-1,-1,-1
1042,0,7,5
1043,0,7,5
1044,0,12,6
1045,0,7,5
1046,9,5,8
1047,0,7,5
1048,0,6,10
1049,0,7,5
1050,0,5,12
1051,-1,-1,-1
1052,0,5,10
1053,0,5,10
1054,0,7,5
1055,0,5,12
1056,-1,-1,-1
1057,0,12,5
1058,0,12,5
1059,0,12,5
1060,0,5,10
1061,9,5,2
1062,0,9,5
1063,9,5,2
1064,0,5,12
1065,0,5,12
1066,9,5,8
1067,0,7,5
1068,0,5,12
1069,0,5,10
1070,0,7,5
1071,9,5,8
1072,0,5,12
1073,0,7,5
1074,0,12,5
1075,0,7,5
1076,-1,-1,-1
1077,0,5,12
1078,0,7,5
1079,0,7,5
1080,0,7,5
1081,-1,-1,-1
1082,0,5,10
1083,0,5,10
1084,0,5,10
1085,0,12,5
1086,9,5,2
1087,9,2,10
1088,0,7,5
1089,0,5,12
1090,0,5,10
1091,-1,-1,-1
1092,0,7,5
1093,0,7,5
1094,0,12,5
1095,0,5,10
1096,9,5,8
1097,0,7,5
1098,0,7,5
1099,0,7,5
1100,0,12,5
1101,-1,-1,-1
1102,0,5,12
1103,0,5,10
1104,0,5,12
1105,0,7,5
1106,5,8,9
1107,5,8,9
1108,5,8,9
1109,5,8,9
1110,5,8,9
1111,9,5,8
1112,9,5,8
1113,0,5,10
1114,0,7,5
1115,0,7,5
1116,0,7,5
1117,-1,-1,-1
1118,0,12,5
1119,0,7,5
1120,0,12,5
1121,0,12,5
1122,-1,-1,-1
1123,0,5,10
1124,0,5,12
1125,0,5,10
1126,0,5,10
1127,9,5,8
1128,0,5,12
1129,0,5,10
1130,0,5,10
1131,0,12,5
1132,-1,-1,-1
1133,0,5,12
1134,0,5,10
1135,0,7,5
1136,0,5,10
1137,9,5,8
1138,-1,-1,-1
1139,0,7,5
1140,0,12,5
1141,0,7,5
1142,0,12,5
1143,-1,-1,-1
1144,0,5,10
1145,0,5,12
1146,0,7,5
1147,0,5,10
1148,-1,-1,-1
1149,0,12,5
1150,0,5,10
1151,0,12,5
1152,0,12,5
1153,-1,-1,-1
1154,0,5,10
1155,0,7,5
1156,0,7,5
1157,0,5,10
1158,9,5,2
1159,9,5,2
1160,0,7,5
1161,0,7,5
1162,9,5,2
1163,-1,-1,-1
1164,-1,-1,-1
1165,0,7,12
1166,0,7,5
1167,0,5,12
1168,0,5,10
1169,5,8,9
1170,5,8,9
1171,5,8,9
1172,5,8,9
1173,5,8,9
1174,-1,-1,-1
1175,0,7,5
1176,0,12,5
1177,0,7,5
1178,0,5,12
1179,9,5,8
1180,9,5,8
1181,0,12,5
1182,0,7,5
1183,0,7,5
1184,-1,-1,-1
1185,0,7,5
1186,0,7,5
1187,0,7,5
1188,0,7,5
1189,-1,-1,-1
1190,0,7,5
1191,0,5,12
1192,0,5,12
1193,0,7,5
1194,-1,-1,-1
1195,0,5,10
1196,0,7,12
1197,0,5,12
1198,0,7,12
1199,-1,-1,-1
1200,0,5,12
1201,0,5,12
1202,0,5,12
1203,0,5,12
1204,-1,-1,-1
1205,0,5,10
1206,0,12,5
1207,0,5,10
1208,0,5,10
1209,-1,-1,-1
1210,0,12,5
1211,0,12,5
1212,0,12,5
1213,0,5,10
1214,9,5,8
1215,0,7,5
1216,0,7,5
1217,0,5,12
1218,0,5,12
1219,-1,-1,-1
1220,0,10,6
1221,0,10,6
1222,0,7,5
1223,0,7,5
1224,9,5,8
1225,-1,-1,-1
1226,-1,-1,-1
1227,0,7,12
1228,0,7,5
1229,0,7,12
1230,0,7,12
1231,6,2,4
1232,-1,-1,-1
1233,-1,-1,-1
1234,0,7,5
1235,0,5,10
1236,0,7,5
1237,0,12,5
1238,-1,-1,-1
1239,-1,-1,-1
1240,0,7,5
1241,0,5,12
1242,0,7,5
1243,0,7,5
1244,9,5,8
1245,-1,-1,-1
1246,0,5,11
1247,0,5,10
1248,0,5,10
1249,0,5,10
1250,-1,-1,-1
1251,0,12,5
1252,0,5,10
1253,0,5,10
1254,0,12,5
1255,-1,-1,-1
1256,-1,-1,-1
1257,0,7,5
1258,0,12,5
1259,0,7,5
1260,0,7,5
1261,-1,-1,-1
1262,0,12,9
1263,0,7,5
1264,0,7,5
1265,0,7,12
1266,-1,-1,-1
1267,0,7,5
1268,0,7,5
1269,0,7,12
1270,0,7,5
1271,-1,-1,-1
1272,-1,-1,-1
1273,0,7,5
1274,0,7,5
1275,0,5,10
1276,0,12,5
1277,-1,-1,-1
1278,0,12,5
1279,0,7,5
1280,0,12,5
1281,0,7,5
1282,9,5,8
1283,-1,-1,-1
1284,0,12,5
1285,0,7,5
1286,0,12,5
1287,0,12,5
1288,-1,-1,-1
1289,0,12,5
1290,0,7,5
1291,0,12,5
1292,0,12,5
1293,9,5,2
1294,-1,-1,-1
1295,0,5,10
1296,0,7,5
1297,0,5,12
1298,0,7,5
1299,-1,-1,-1
1300,0,12,9
1301,0,7,12
1302,0,7,5
1303,0,12,9
1304,-1,-1,-1
1305,0,12,6
1306,0,12,5
1307,0,12,5
1308,0,7,5
1309,-1,-1,-1
1310,0,12,5
1311,0,6,10
1312,0,6,10
1313,0,7,5
1314,-1,-1,-1
1315,0,12,5
1316,0,12,5
1317,0,7,5
1318,0,5,12
1319,-1,-1,-1
1320,0,6,10
1321,0,5,2
1322,0,7,12
1323,0,12,5
1324,-1,-1,-1
1325,0,5,10
1326,0,5,10
1327,0,5,12
1328,0,12,5
1329,-1,-1,-1
1330,0,5,10
1331,0,7,5
1332,0,5,10
1333,0,5,10
1334,-1,-1,-1
1335,0,5,12
1336,0,7,5
1337,0,7,5
1338,0,7,5
1339,-1,-1,-1
1340,0,7,5
1341,0,12,5
1342,0,7,5
1343,0,5,10
1344,-1,-1,-1
1345,0,7,5
1346,0,5,12
1347,0,5,10
1348,0,7,5
1349,-1,-1,-1
1350,0,6,12
1351,0,7,5
1352,0,7,5
1353,0,7,5
1354,-1,-1,-1
1355,0,12,5
1356,0,12,5
1357,0,7,5
1358,0,7,5
1359,-1,-1,-1
1360,0,12,6
1361,0,12,9
1362,0,12,9
1363,0,12,9
1364,-1,-1,-1
1365,-1,-1,-1
1366,0,7,5
1367,0,7,5
1368,0,5,10
1369,0,7,5
1370,-1,-1,-1
1371,0,5,12
1372,0,5,2
1373,0,5,2
1374,0,5,2
1375,9,5,8
1376,0,5,12
1377,0,7,5
1378,0,5,12
1379,0,7,5
1380,-1,-1,-1
1381,0,7,5
1382,0,10,6
1383,0,5,10
1384,0,5,10
1385,9,5,2
1386,-1,-1,-1
1387,0,12,5
1388,0,12,5
1389,0,5,10
1390,0,12,5
1391,-1,-1,-1
1392,0,12,5
1393,0,12,5
1394,0,5,10
1395,0,12,5
1396,-1,-1,-1
1397,-1,-1,-1
1398,0,7,5
1399,0,12,5
1400,0,5,12
1401,0,5,12
1402,-1,-1,-1
1403,0,7,5
1404,0,12,5
1405,0,12,5
1406,0,12,5
1407,-1,-1,-1
1408,0,5,10
1409,0,5,12
1410,0,7,5
1411,0,11,6
1412,-1,-1,-1
1413,0,12,9
1414,0,5,10
1415,0,7,5
1416,0,5,10
1417,-1,-1,-1
1418,0,5,10
1419,0,12,5
1420,0,7,5
1421,0,5,10
1422,-1,-1,-1
1423,0,12,5
1424,0,5,10
1425,0,12,5
1426,0,7,5
1427,-1,-1,-1
1428,0,7,5
1429,0,7,5
1430,0,12,5
1431,0,12,5
1432,9,5,2
1433,0,5,12
1434,9,5,2
1435,0,5,12
1436,0,5,12
1437,-1,-1,-1
1438,-1,-1,-1
1439,0,5,10
1440,0,12,5
1441,0,5,10
1442,0,5,10
1443,-1,-1,-1
1444,0,7,5
1445,0,5,10
1446,0,5,10
1447,0,12,9
1448,-1,-1,-1
1449,0,7,5
1450,0,2,12
1451,0,7,5
1452,0,7,12
1453,9,5,2
1454,0,7,5
1455,0,5,2
1456,0,5,12
1457,0,5,2
1458,-1,-1,-1
1459,9,8,4
1460,9,8,4
1461,0,12,5
1462,0,12,5
1463,-1,-1,-1
1464,9,5,2
1465,0,5,10
1466,0,12,5
1467,0,12,5
1468,0,7,5
1469,-1,-1,-1
1470,0,12,5
1471,0,7,5
1472,0,10,6
1473,0,7,5
1474,-1,-1,-1
1475,-1,-1,-1
1476,0,7,5
1477,0,7,5
1478,0,5,10
1479,0,12,5
1480,-1,-1,-1
1481,9,5,2
1482,0,5,12
1483,0,5,12
1484,0,9,5
1485,9,5,2
1486,9,5,8
1487,9,5,8
1488,9,5,8
1489,0,7,5
1490,0,7,5
1491,-1,-1,-1
1492,0,7,5
1493,0,5,12
1494,0,7,5
1495,0,5,12
1496,-1,-1,-1
1497,0,7,5
1498,0,7,5
1499,0,5,12
1500,0,7,5
1501,-1,-1,-1
1502,0,10,6
1503,0,12,5
1504,0,12,5
1505,0,12,5
1506,-1,-1,-1
1507,0,7,5
1508,0,5,12
1509,0,5,10
1510,0,5,12
1511,-1,-1,-1
1512,0,12,5
1513,0,5,12
1514,0,7,5
1515,0,7,5
